"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
"116.467911,39.928908,116.468025,39.928909,116.468097,39.928909,116.468245,39.928909,116.468459,39.92891"
